storyId	lineId	lineType	speakerId	text	backgroundId	characterId	expressionId	illustrationId	speakerRaw	sceneNote	textSpeed	textStyleId	effectId	bgmId	sfxId	rightCharacterId	rightExpressionId
STORY_PROLOGUE_09	66	NARRATION		TV에서 쏟아지는 눈부신 빛이 넋이 나간 아이들의 텅 빈 눈동자를 잔인하게 비추고 있었다.						[디자인] 명조체 24pt 밝은 회색 / 잔인할 정도로 하얗고 눈부신 화이트 아웃	SLOW	STYLE_NARRATION	FX_WHITE_OUT				
STORY_PROLOGUE_09	67	NARRATION		세상의 어떤 노력으로도 저 거대한 폭력을 이길 수 없음을, 그들 모두가 뼈저리게 깨달은 밤이었다.						[디자인] 명조체 24pt 흰색 / 화이트 아웃에서 천천히 검게 암전되며 씬 종료 / BGM 여운 남기며 페이드 아웃	VERY_SLOW	STYLE_NARRATION_WHITE	FX_WHITE_TO_BLACK	BGM_NONE			
STORY_PROLOGUE_10	1	NARRATION		웅- 웅-						#9-A. 텅 빈 메인 무대 / [디자인] 굵은 고딕 32pt 붉은색 / 암전 상태 / BGM 정지	INSTANT	STYLE_IMPACT_RED_32	FX_BLACKOUT	BGM_NONE	SFX_MOTOR_SHUTDOWN		
STORY_PROLOGUE_10	2	NARRATION		모든 생방송이 끝나고 스태프와 관객들이 썰물처럼 빠져나간 방송국 스튜디오.	9-A					[디자인] 명조체 24pt 밝은 회색 / 9-A로 서서히 디졸브 / BGM 텅 빈 느낌의 공허하고 무거운 음악	SLOW	STYLE_NARRATION	FX_DISSOLVE	BGM_EMPTY_STAGE_HOLLOW			
STORY_PROLOGUE_10	3	NARRATION		뜨겁게 달아올랐던 열기는 온데간데없이 식어버렸고, 메인 카메라의 [ON-AIR] 붉은 램프도 차갑게 죽어 있었다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_10	4	NARRATION		화려했던 조명마저 모두 꺼진 텅 빈 세트장에는, 장비들이 열을 식히는 미세한 모터 소리만이 무겁게 맴돌았다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION			SFX_FAN_HUM		
STORY_PROLOGUE_10	5	NARRATION		그 칠흑 같은 적막 속.						[디자인] 명조체 24pt 흰색 / 화면 미세하게 어두워짐	WORD_BY_WORD	STYLE_NARRATION_WHITE	FX_SCREEN_DARKEN				
STORY_PROLOGUE_10	6	NARRATION		대기실에 갇혀있던 다섯 소녀가 유령처럼 걸어 나와, 자신들이 짐짝처럼 끌려 내려왔던 텅 빈 무대 위로 다시 올라섰다.						[디자인] 명조체 24pt 밝은 회색 / 어두워진 화면 유지	NORMAL	STYLE_NARRATION			SFX_WEAK_FOOTSTEP		
STORY_PROLOGUE_10	7	NARRATION		지우가 발목을 매만지며 조심스레 무대 바닥을 디뎠다.		CHAR_JIWOO	EXP_SAD			[디자인] 명조체 24pt 밝은 회색 / [연출] 지우 왼쪽 걱정, 서서히 페이드 인 등장	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_10	8	NARRATION		다행히 근육이 놀랐던 것뿐인지 통증은 금세 가라앉아 서 있는 데는 무리가 없었지만, 지우의 고개는 죄인처럼 꺾여 있었다.						[디자인] 명조체 24pt 밝은 회색 / [연출] 지우 유지	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_10	9	NARRATION		서윤은 넋이 나간 얼굴로 캄캄한 메인 카메라 렌즈를 향해 섰고,		CHAR_SEOYUN	EXP_NORMAL			[디자인] 명조체 24pt 밝은 회색 / [연출] 지우 페이드 아웃 퇴장, 서윤 왼쪽 기본 페이드 인	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_10	10	NARRATION		미나는 피딱지가 엉겨 붙은 맨발로 차가운 무대 바닥을 쓰다듬었다.						[디자인] 명조체 24pt 밝은 회색 / [연출] 서윤 유지 + 미나 오른쪽 기본 페이드 인	NORMAL	STYLE_NARRATION				CHAR_MINA	EXP_NORMAL
STORY_PROLOGUE_10	11	NARRATION		아무도 없는, 조명조차 비추지 않는 죽은 무대.		NONE				[디자인] 명조체 24pt 밝은 회색 / [연출] 미나·서윤 페이드 아웃 퇴장 / 화면 멈춤(적막 강조)	SLOW	STYLE_NARRATION	FX_FREEZE			NONE	
STORY_PROLOGUE_10	12	DIALOGUE	CHAR_SEOYUN	렌즈 불이... 다 꺼졌네... 아깐 저기에 불이 켜지면 무조건 잡아먹어야지 생각했는데...		CHAR_SEOYUN	EXP_NORMAL		서윤	[디자인] 고딕체 24pt 순백색 / [연출] 서윤 왼쪽 기본 페이드 인 / BGM 볼륨 복구	SLOW	STYLE_MEMBER					
STORY_PROLOGUE_10	13	DIALOGUE	CHAR_SEOYUN	이젠 아무것도 없어...					서윤	[디자인] 고딕체 24pt 순백색 / [연출] 서윤 유지	SLOW	STYLE_MEMBER					
STORY_PROLOGUE_10	14	DIALOGUE	CHAR_MINA	우리가 바보였지. 잠 안 자고, 밥 안 먹고, 발톱 빠져가면서 구르면 뭐해.		CHAR_MINA	EXP_SAD		미나	[디자인] 고딕체 24pt 순백색 / [연출] 서윤 퇴장, 미나 왼쪽 걱정 페이드 인	NORMAL	STYLE_MEMBER					
STORY_PROLOGUE_10	15	DIALOGUE	CHAR_MINA	S-Tier 전화 한 통이면 3초 만에 꺼져버릴 조명이었는데.					미나	[디자인] 고딕체 24pt 순백색 / [연출] 미나 표정 화남으로 변경	NORMAL	STYLE_MEMBER					
STORY_PROLOGUE_10	16	DIALOGUE	CHAR_MINA	처음부터... 우리한테 허락된 무대 같은 건 없었던 거야.					미나	[디자인] 글자 떨림 / 고딕체 24pt 순백색 / [연출] 미나 표정 걱정으로 복구	NORMAL	STYLE_MEMBER_TREMBLE					
STORY_PROLOGUE_10	17	DIALOGUE	CHAR_HANA	이제... 진짜 끝인 거지...? 더 이상... 못 하는 거지...?					하나	[디자인] 고딕체 24pt 순백색 / [연출] 미나 유지 + 하나 오른쪽 걱정 페이드 인 및 미세하게 좌우 흔들림	SLOW	STYLE_MEMBER				CHAR_HANA	EXP_SAD
STORY_PROLOGUE_10	18	DIALOGUE	CHAR_JIWOO	차라리... 뼈라도 부러지지... 흐윽, 춤 출 수 있는데...		CHAR_JIWOO	EXP_SAD		지우	[디자인] 글자 떨림 / 고딕체 24pt 순백색 / [연출] 미나·하나 퇴장, 지우 왼쪽 걱정 페이드 인 및 위아래 떨림	NORMAL	STYLE_MEMBER_TREMBLE				NONE	
STORY_PROLOGUE_10	19	DIALOGUE	CHAR_JIWOO	안 넘어졌으면 1초라도 더 버텼을 텐데... 나 때문에 다 망쳤어...					지우	[디자인] 글자 떨림 / 고딕체 24pt 순백색 / [연출] 지우 유지	NORMAL	STYLE_MEMBER_TREMBLE					
STORY_PROLOGUE_10	20	DIALOGUE	CHAR_RIA	네 잘못 아니야, 지우야... 아무도 네 잘못이라고 생각 안 해...					리아	[디자인] 고딕체 24pt 순백색 / [연출] 지우 유지 + 리아 오른쪽 걱정 페이드 인	NORMAL	STYLE_MEMBER				CHAR_RIA	EXP_SAD
STORY_PROLOGUE_10	21	NARRATION		바닥에 주저앉아 서로를 부둥켜안고 엉엉 우는 소녀들.		NONE				[디자인] 명조체 24pt 밝은 회색 / [연출] 지우·리아 페이드 아웃 퇴장 / 화면 서서히 줌아웃	NORMAL	STYLE_NARRATION	FX_ZOOM_OUT_SLOW		SFX_SOB	NONE	
STORY_PROLOGUE_10	22	NARRATION		그 처참한 패배의 현장을 무대 아래에서 지켜보는 P의 얼굴은 죽은 사람처럼 하얗게 질려 있었다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_10	23	NARRATION		자본이라는 철옹성 앞에서는 열정도, 재능도, 피나는 노력도 아무런 가치가 없었다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	SLOW	STYLE_NARRATION					
STORY_PROLOGUE_10	24	NARRATION		'괜찮다'고. '다시 무대를 찾아오겠다'고. 평소처럼 억지스러운 위로라도 건네야 했지만.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_10	25	NARRATION		P는 차마 고개조차 들지 못한 채 바닥에 시선을 처박고 있었다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_10	26	NARRATION		이 세상의 어떤 희망적인 단어도, 지금 이 철저한 절망 앞에서는 기만에 불과했으므로.						[디자인] 명조체 24pt 밝은 회색 / BGM 서서히 잦아듦	SLOW	STYLE_NARRATION					
STORY_PROLOGUE_10	27	NARRATION		그 알량한 인간의 이성이 완벽하게 부서져 내린 순간이었다.						[디자인] 명조체 24pt 밝은 회색 / 화면이 무겁게 암전됨 / BGM 정지(적막)	VERY_SLOW	STYLE_NARRATION	FX_BLACKOUT_HEAVY	BGM_NONE			
STORY_PROLOGUE_10	28	NARRATION		스아아아...						#9-B. 심연의 별 무대 / [디자인] 굵은 명조 32pt 연보라색 / 암전 상태	INSTANT	STYLE_SERIF_BOLD_PURPLE_32	FX_BLACKOUT		SFX_SPACE_WARP		
STORY_PROLOGUE_10	29	NARRATION		돌연, 텅 빈 세트장의 공기 흐름이 몽환적으로 뒤틀리기 시작했다.	9-B					[디자인] 명조체 24pt 밝은 회색 / 9-B 배경으로 서서히 디졸브 / 새 BGM: 몽환적이고 기괴한 음악	NORMAL	STYLE_NARRATION	FX_DISSOLVE	BGM_ABYSS_DREAMLIKE			
STORY_PROLOGUE_10	30	NARRATION		웅웅거리던 기계음이 거짓말처럼 진공 상태로 빨려 들어가듯 완벽하게 소거되었고,						[디자인] 명조체 24pt 밝은 회색 / BGM 볼륨 서서히 커짐	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_10	31	NARRATION		캄캄한 허공을 떠돌던 먼지 입자들이 중력을 잃은 듯 공중에서 서서히 멈춰 섰다.						[디자인] 명조체 24pt 밝은 회색 / 먼지가 떠다니는 시각 이펙트 후 정지	SLOW	STYLE_NARRATION	FX_DUST_FREEZE				
STORY_PROLOGUE_10	32	NARRATION		시간이 얼어붙은 것 같은 기괴한 정적.						[디자인] 명조체 24pt 흰색 / 화면 멈춤(정지 연출)	WORD_BY_WORD	STYLE_NARRATION_WHITE	FX_FREEZE				
STORY_PROLOGUE_10	33	NARRATION		하지만 절망의 무게에 짓눌린 채 고개를 푹 숙인 P와,						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_10	34	NARRATION		슬픔에 빠져 오열하는 소녀들은 자신들의 머리 꼭대기, 까마득히 높은 천장 쪽에서 벌어지는 이질적인 현상을 전혀 눈치채지 못하고 있었다.						[디자인] 명조체 24pt 밝은 회색 / 화면 상단으로 서서히 시점 이동(Pan-Up)	NORMAL	STYLE_NARRATION	FX_PAN_UP				
STORY_PROLOGUE_10	35	NARRATION		조명이 꺼져 캄캄해야 할 그 거대한 '별 모양 조명' 세트 위로,						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_10	36	NARRATION		짙고 기이한 보랏빛 성운이 아지랑이처럼 피어오르며 일렁이고 있었다.						[디자인] 명조체 24pt 연보라색 / 별 무대 위에 보랏빛 안개 이펙트 추가	SLOW	STYLE_NARRATION_PURPLE	FX_PURPLE_MIST				
STORY_PROLOGUE_10	37	NARRATION		그리고 그 보랏빛 장막을 뚫고, 이승의 상식으로는 설명할 수 없는 한 존재가 별 위에 여유롭게 다리를 꼬고 앉아 있었다.		CHAR_MUMYEONG	EXP_NORMAL			[디자인] 명조체 24pt 밝은 회색 / [연출] 무명 가운데 상단 기본, 안개 속에서 서서히 페이드 인 (가운데 상단 슬롯은 현재 미지원)	SLOW	STYLE_NARRATION					
STORY_PROLOGUE_10	38	NARRATION		몸 선을 따라 흐르듯 떨어지는 완벽한 핏의 보랏빛 슈트.						[디자인] 명조체 24pt 밝은 회색 / 무명을 향해 줌인	NORMAL	STYLE_NARRATION	FX_ZOOM_IN_MUMYEONG				
STORY_PROLOGUE_10	39	NARRATION		그 위로 푹 눌러쓴 짙은 페도라는 얼굴의 반을 덮을 만큼 짙은 그림자를 만들어내고 있었고,						[디자인] 명조체 24pt 밝은 회색 / 줌인 계속됨	NORMAL	STYLE_NARRATION	FX_ZOOM_IN_SLOW				
STORY_PROLOGUE_10	40	NARRATION		그 그림자 속에서는 표정을 알 수 없는 기괴하고도 매끄러운 흰 가면만이 서늘하게 빛나고 있었다.						[디자인] 명조체 24pt 밝은 회색 / 하얀 가면에서 희미한 빛이 나는 이펙트	NORMAL	STYLE_NARRATION	FX_MASK_GLOW				
STORY_PROLOGUE_10	41	NARRATION		그는 검은 가죽장갑을 낀 손에 수백 년은 족히 넘어 보이는, 가죽이 바스러질 듯 낡고 두꺼운 고서(古書)를 한 권 들고 있었다.						[디자인] 명조체 24pt 밝은 회색 / 줌인 멈춤	NORMAL	STYLE_NARRATION	FX_ZOOM_STOP				
STORY_PROLOGUE_10	42	NARRATION		심연의 존재. '무명(無名)'이었다.						[디자인] 우아한 명조 28pt 연보라색 / BGM 고조됨	SLOW	STYLE_MUMYEONG_28_PURPLE					
STORY_PROLOGUE_10	43	NARRATION		가면 너머로 짙은 흥미가 번졌다.						[디자인] 명조체 24pt 밝은 회색 / [연출] 무명 표정 웃음으로 변경	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_10	44	NARRATION		그는 책을 허벅지 위에 올려둔 채, 자신의 존재를 모른 채 짐승처럼 괴로워하는 P와 소리 없이 눈물 흘리는 소녀들을 내려다보았다.						[디자인] 명조체 24pt 밝은 회색 / [연출] 무명 유지	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_10	45	NARRATION		인간의 피나는 노력이 거대 자본 앞에 짓밟히고, 마지막 남은 희망마저 처참하게 부서져 내린 이 완벽한 절망의 순간.						[디자인] 명조체 24pt 밝은 회색 / [연출] 무명 유지	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_10	46	NARRATION		세상에서 가장 달콤하고도 지독한 그 핏빛 냄새가 무명의 후각을 기분 좋게 자극하고 있었다.						[디자인] 명조체 24pt 붉은색 강조 / [연출] 무명 유지	SLOW	STYLE_NARRATION_RED_EMPH					
STORY_PROLOGUE_10	47	MONOLOGUE	CHAR_RIA	누구라도 좋으니까... 제발 우리 좀 살려주세요.		CHAR_RIA	EXP_SAD		리아	[디자인] 고딕체 24pt 은회색(독백 색상) / [연출] 무명 페이드 아웃 퇴장, 리아 왼쪽 걱정 페이드 인	SLOW	STYLE_MONOLOGUE	FX_SCREEN_DARKEN				
STORY_PROLOGUE_10	48	MONOLOGUE	CHAR_RIA	신이든, 악마든 상관없어. 내 영혼을 통째로 뜯어가도 좋으니까... 제발...					리아	[디자인] 글자 떨림 / 고딕체 24pt 은회색 / [연출] 리아 유지	NORMAL	STYLE_MEMBER_TREMBLE					
STORY_PROLOGUE_10	49	NARRATION		별 위에 앉은 무명의 가면에 가려진 입술 끝이, 몽환적인 보랏빛 안개 속에서 기괴하고도 아름다운 호선을 그리며 말려 올라갔다.		CHAR_MUMYEONG	EXP_SMILE			[디자인] 명조체 24pt 밝은 회색 / [연출] 리아 퇴장, 무명 가운데 상단 웃음 다시 페이드 인	NORMAL	STYLE_NARRATION	FX_BRIGHTNESS_RECOVER				
STORY_PROLOGUE_10	50	NARRATION		아무도 모르게 찾아온 심연의 초대장이 인간들의 발밑으로 서서히 스며들고 있었다.		NONE				[디자인] 우아한 명조 24pt 연보라색 / 화면 아래부터 보랏빛 안개가 차오르며 서서히 암전 / BGM 여운을 남기며 페이드 아웃	VERY_SLOW	STYLE_MUMYEONG_24	FX_PURPLE_MIST_RISE	BGM_NONE			
STORY_PROLOGUE_11	1	NARRATION			10-A					#10-A. / 대사 없이 배경만 넘기는 컷 (연출표 미수령, 이미지만 반영)	INSTANT						
STORY_PROLOGUE_11	2	NARRATION			10-B					#10-B. / 대사 없이 배경만 넘기는 컷 (연출표 미수령, 이미지만 반영)	INSTANT						
STORY_PROLOGUE_11	3	NARRATION			10-C					#10-C. / 대사 없이 배경만 넘기는 컷 (연출표 미수령, 이미지만 반영)	INSTANT						
STORY_PROLOGUE_11	4	NARRATION		“모든 빛이 꺼진 당신을, 심연의 세계로 초대합니다.”	10-D					#10-D. / [디자인] 우아한 명조 26pt 연보라색 / 심연의 초대장 문구	SLOW	STYLE_MUMYEONG_26					
STORY_PROLOGUE_12	1	NARRATION		지하 연습실의 비좁은 창문 틈으로 가느다란 아침 햇살이 스며든다.	11-A					#11-A. 압류된 지하 연습실 / [디자인] 명조체 24pt 밝은 회색 / 11-A 디졸브 전환 / BGM 무겁고 암울한 음악	NORMAL	STYLE_NARRATION	FX_DISSOLVE	BGM_SEIZED_GLOOM			
STORY_PROLOGUE_12	2	NARRATION		하지만 방 안을 가득 채운 것은 희망찬 아침의 공기가 아니라,						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_12	3	NARRATION		시뻘건 [압류] 딱지들이 뿜어내는 폭력적이고 숨 막히는 절망감이다.						[디자인] 명조체 24pt 붉은색 강조 / 화면 미세하게 어두워짐	SLOW	STYLE_NARRATION_RED_EMPH	FX_SCREEN_DARKEN				
STORY_PROLOGUE_12	4	DIALOGUE	CHAR_MINA	이거 뭐야? 무슨 이런 장난을 쳐요. P? 진짜 유치해서 봐줄 수가 없네.		CHAR_MINA	EXP_ANGRY		미나	[디자인] 고딕체 24pt 순백색 / [연출] 미나 왼쪽 화남, 서서히 페이드 인 등장	NORMAL	STYLE_MEMBER	FX_BRIGHTNESS_RECOVER				
STORY_PROLOGUE_12	5	DIALOGUE	CHAR_P	내가 지금 그런 장난이나 칠 정신으로 보이니...		NONE			P	[디자인] 고딕체 24pt 순백색 / [연출] 미나 페이드 아웃 퇴장	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_12	6	DIALOGUE	CHAR_P	숙소 문도, 내 집무실 문도 안 열렸어. 외부인이 들어온 흔적 자체가 없다고.					P	[디자인] 고딕체 24pt 순백색 / [연출] 미노출	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_12	7	DIALOGUE	CHAR_HANA	지, 지우야... 이거 만지면 안 될 것 같아...		CHAR_HANA	EXP_SAD		하나	[디자인] 글자 떨림 / 고딕체 24pt 순백색 / [연출] 하나 왼쪽 걱정, 페이드 인 및 미세하게 좌우 흔들림	NORMAL	STYLE_MEMBER_TREMBLE					
STORY_PROLOGUE_12	8	DIALOGUE	CHAR_HANA	글씨가 진짜 피로 쓴 것 같잖아... 냄새도 이상해...					하나	[디자인] 고딕체 24pt 순백색 / [연출] 하나 유지	SLOW	STYLE_MEMBER					
STORY_PROLOGUE_12	9	DIALOGUE	CHAR_JIWOO	언니, 괜찮아! 근데 이거 디자인은 엄청 예쁜데?					지우	[디자인] 고딕체 24pt 순백색 / [연출] 하나 유지 + 지우 오른쪽 웃음 페이드 인	NORMAL	STYLE_MEMBER				CHAR_JIWOO	EXP_SMILE
STORY_PROLOGUE_12	10	DIALOGUE	CHAR_JIWOO	꼭 요정들이 쓰는 초대장 같아. 우리 진짜 어디서 몰래 카메라 같은 거 하는 거 아닐까?					지우	[디자인] 고딕체 24pt 순백색 / [연출] 두 사람 유지	NORMAL	STYLE_MEMBER					
STORY_PROLOGUE_12	11	DIALOGUE	CHAR_RIA	지우야, 이 상황에 몰래 카메라는 무슨... 앗!		CHAR_RIA	EXP_SAD		리아	[디자인] 고딕체 24pt 순백색 / [연출] 하나·지우 퇴장, 리아 왼쪽 걱정 빠르게 팝업 후 거칠게 흔들림	INSTANT	STYLE_MEMBER				NONE	
STORY_PROLOGUE_12	12	NARRATION		초대장을 살피던 리아가 제 발에 걸려 휘청이는 바람에 종이를 바닥에 떨어뜨린다.		NONE				[디자인] 명조체 24pt 밝은 회색 / [연출] 리아 퇴장 / BGM Ducking	NORMAL	STYLE_NARRATION			SFX_PAPER_DROP		
STORY_PROLOGUE_12	13	DIALOGUE	CHAR_RIA	아무튼... P. 혹시 S-Tier가 우리 끝장난 거 확인 사살하려고 사람 푼 건 아닐까요?		CHAR_RIA	EXP_SAD		리아	[디자인] 고딕체 24pt 순백색 / [연출] 리아 왼쪽 걱정 페이드 인 / BGM 볼륨 복구	NORMAL	STYLE_MEMBER					
STORY_PROLOGUE_12	14	DIALOGUE	CHAR_P	...누가 보냈든. 질 나쁜 장난일 뿐이니까 신경 쓰지마.		NONE			P	[디자인] 고딕체 24pt 순백색 / [연출] 리아 퇴장	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_12	15	DIALOGUE	CHAR_P	당장 오늘 오후면 채권단이 들이닥쳐서 남은 짐까지 다 빼갈 거야. 여기 계속 있는 건 위험해.					P	[디자인] 고딕체 24pt 순백색 / [연출] 미노출	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_12	16	DIALOGUE	CHAR_SEOYUN	그럼 우리 이제 어떡해? 연습할 데도 없잖아.		CHAR_SEOYUN	EXP_SAD		서윤	[디자인] 고딕체 24pt 순백색 / [연출] 서윤 왼쪽 걱정 페이드 인	NORMAL	STYLE_MEMBER					
STORY_PROLOGUE_12	17	DIALOGUE	CHAR_P	일단 숙소에 가 있어. 내가... 내가 어떻게든 방법을 찾아볼게.		NONE			P	[디자인] 고딕체 24pt 순백색 / [연출] 서윤 퇴장	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_12	18	DIALOGUE	CHAR_P	아는 선배들한테 무릎을 꿇든, 막노동을 뛰어서라도 빚부터 막아볼 테니까.					P	[디자인] 고딕체 24pt 순백색 / [연출] 미노출	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_12	19	DIALOGUE	CHAR_P	너희들은 절대 포기하지 마. 알았지?					P	[디자인] 고딕체 24pt 순백색 / [연출] 미노출	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_12	20	DIALOGUE	CHAR_SEOYUN	어? 야, 저기 거울 봐봐.		CHAR_SEOYUN	EXP_NORMAL		서윤	[디자인] 고딕체 24pt 순백색 / [연출] 서윤 왼쪽 기본 즉시 팝업 / BGM 멈춤(정적)	INSTANT	STYLE_MEMBER	FX_FREEZE	BGM_NONE			
STORY_PROLOGUE_12	21	NARRATION		춤을 맞추던 거대한 거울 위에도 시뻘건 압류 딱지들이 흉측하게 도배되어 있었다.		NONE				[디자인] 명조체 24pt 밝은 회색 / [연출] 서윤 퇴장 / 거울 쪽으로 서서히 줌인 / 새 BGM: 신비롭고 이질적인 음악	NORMAL	STYLE_NARRATION	FX_ZOOM_IN_MIRROR	BGM_SEIZED_MYSTIC			
STORY_PROLOGUE_12	22	NARRATION		하지만, 그 수십 장의 붉은 딱지들 한가운데.						[디자인] 명조체 24pt 밝은 회색 / 줌인 계속됨	SLOW	STYLE_NARRATION	FX_ZOOM_IN_SLOW				
STORY_PROLOGUE_12	23	NARRATION		정중앙에, 오직 단 한 장의 종이가 이질적인 보랏빛 기운을 뿜어내며 붙어 있었다.						[디자인] 명조체 24pt 연보라색 / 줌인 멈춤	SLOW	STYLE_NARRATION_PURPLE	FX_ZOOM_STOP				
STORY_PROLOGUE_12	24	DIALOGUE	CHAR_MINA	뭐야... 저거 아까 들어올 때까지만 해도 없었잖아.		CHAR_MINA	EXP_SURPRISED		미나	[디자인] 고딕체 24pt 순백색 / [연출] 미나 왼쪽 놀람 + 서윤 오른쪽 기본 페이드 인	NORMAL	STYLE_MEMBER					
STORY_PROLOGUE_12	25	DIALOGUE	CHAR_RIA	P... 저 종이에서 빛이 나는 것 같은데요...?		CHAR_RIA	EXP_SURPRISED		리아	[디자인] 고딕체 24pt 순백색 / [연출] 미나 퇴장, 리아 왼쪽 놀람 페이드 인 / 줌인 한 번 더 미세하게	NORMAL	STYLE_MEMBER	FX_ZOOM_IN_SLIGHT				
STORY_PROLOGUE_12	26	DIALOGUE	CHAR_P	서윤아, 만지지 마! 위험해!		NONE			P	[디자인] 굵은 고딕 32pt 붉은색 / [연출] 서윤·리아 즉시 컷 아웃 / BGM 정지(다급한 텐션)	INSTANT	STYLE_IMPACT_RED_32	FX_SCREEN_SHAKE_ONCE	BGM_NONE			
STORY_PROLOGUE_12	27	NARRATION		하지만 서윤은 P의 만류에도 불구하고, 거울 앞에 서서 붉은 딱지들 사이에 붙어 있던 보랏빛 종이를 거침없이 떼어냈다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION			SFX_PAPER_TEAR		
STORY_PROLOGUE_12	28	NARRATION		쩌저적-!						#11-B. 거울 너머의 심연 / [디자인] 굵은 고딕 36pt 붉은색 / 화면 멈춤(긴장감)	INSTANT	STYLE_IMPACT_RED_36	FX_FREEZE		SFX_MIRROR_CRACK		
STORY_PROLOGUE_12	29	NARRATION		종이가 거울에서 떨어지는 순간.	11-B					[디자인] 명조체 24pt 흰색 / 11-B로 서서히 디졸브 / BGM 웅웅거리는 불길한 효과음성	WORD_BY_WORD	STYLE_NARRATION_WHITE	FX_DISSOLVE	BGM_ABYSS_OMINOUS			
STORY_PROLOGUE_12	30	NARRATION		떼어낸 보랏빛 종이 표면에서, 검고 붉은 잉크들이 끓어오르듯 요동치기 시작했다.						[디자인] 명조체 24pt 밝은 회색 / BGM 서서히 고조됨	SLOW	STYLE_NARRATION					
STORY_PROLOGUE_12	31	NARRATION		이내 종이 밖으로 수천 개의 [활자]들이 살아있는 벌레 떼처럼 미친 듯이 뿜어져 나왔다.						[디자인] 명조체 24pt 밝은 회색 / 핏빛 활자들이 화면을 깨트리며 튀어나옴, 화면 강하게 지속 흔들림 / 거울 굉음 후 차원 폭풍 BGM	INSTANT	STYLE_NARRATION	FX_LETTER_SWARM_BURST	BGM_DIMENSION_STORM	SFX_MIRROR_SHATTER		
STORY_PROLOGUE_12	32	DIALOGUE	CHAR_HANA	꺄아악! 지우야!!		CHAR_HANA	EXP_SURPRISED		하나	[디자인] 굵은 고딕 32pt 순백색 / [연출] 하나 왼쪽 놀람 팝업 등장 후 심하게 상하 흔들림	INSTANT	STYLE_MEMBER_SHOUT_32					
STORY_PROLOGUE_12	33	DIALOGUE	CHAR_JIWOO	하나 언니!! 꽉 잡아!!					지우	[디자인] 굵은 고딕 28pt 순백색 / [연출] 하나 유지 + 지우 오른쪽 놀람 팝업	INSTANT	STYLE_MEMBER_SHOUT_28				CHAR_JIWOO	EXP_SURPRISED
STORY_PROLOGUE_12	34	DIALOGUE	CHAR_MINA	이게 대체 뭐야!! 글자들이... 글자들이 살아있잖아!!		CHAR_MINA	EXP_SURPRISED		미나	[디자인] 굵은 고딕 28pt 순백색 / [연출] 하나·지우 퇴장, 미나 왼쪽 놀람 팝업	INSTANT	STYLE_MEMBER_SHOUT_28				NONE	
STORY_PROLOGUE_12	35	NARRATION		활자들의 소용돌이가 방 안을 가득 채우던 붉은 압류 딱지들을 갈기갈기 찢어발겼다.		NONE				[디자인] 명조체 24pt 밝은 회색 / [연출] 미나 퇴장 / 화면 전체 일렁임 지속	NORMAL	STYLE_NARRATION	FX_SCREEN_WAVE		SFX_PAPER_SHRED		
STORY_PROLOGUE_12	36	NARRATION		그 직후, 서윤의 손에 들린 종이에서 눈을 뜰 수 없을 만큼 강렬하고 몽환적인 보랏빛 빛기둥이 천장을 향해 솟구쳐 올랐다.						[디자인] 명조체 24pt 연보라색 / 화면 전체가 보랏빛으로 강하게 번쩍임	NORMAL	STYLE_NARRATION_PURPLE	FX_PURPLE_FLASH		SFX_MAGIC_BURST		
